system:index,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,indexField,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-18.54955116937769,-8.873596118928326,-16.487699824563244,-7.8293957877471305,-16.75289340791201,-8.200944493585988,-19.54655189785835,-10.01304021326828,-19.24896561887947,-10.41573129992136,-16.65156376532045,-8.444407609799029,-17.321782333623812,-9.613405711647319,-17.209463630845914,-8.145571707834712,-17.319092387618298,-7.920805726372353,-17.45025564629195,-7.269115790329038,-17.418067368586655,-8.02695093952544,-18.10748611353286,-8.213813060622646,513,"{""type"":""Polygon"",""coordinates"":[[[-2.0904697484923354,41.41569534558983],[-2.0905702980196503,41.415684600900114],[-2.0906628437113066,41.41565322211844],[-2.090740018866078,41.41560370702319],[-2.0907956803266075,41.41553999705192],[-2.090825397479431,41.41546716355175],[-2.0908268049196983,41.41539100408967],[-2.0907997907122753,41.415317580959886],[-2.090746505271476,41.41525273862483],[-2.090671190162055,41.41520163850184],[-2.090579840457026,41.41516834812446],[-2.09047972753288,41.4151555173781],[-2.0903788202867437,41.415164167578055],[-2.090285150840769,41.415193610176644],[-2.0902061752147407,41.415241501568985],[-2.090148179848157,41.41530402963587],[-2.090115781205993,41.415376217177325],[-2.090111558297542,41.41545231808708],[-2.090135847363128,41.41552627473573],[-2.0901867150791684,41.41559220015716],[-2.090260112423878,41.4156448466562],[-2.090350196964297,41.41568002353516],[-2.0904497979153005,41.41569493068462],[-2.0904697484923354,41.41569534558983]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.823256411486973,-13.795474524514052,-19.58239232279889,-9.048668657099396,-20.91067239641913,-9.786216317130066,-26.81700920134586,-15.142611658723387,-27.340424291608894,-15.399817698580135,-21.577037257805273,-12.998714768325824,-19.762600866967126,-15.736837929452852,-18.944089564437732,-11.318491557534454,-25.309581830558162,-15.379916638990425,-26.515807224803364,-16.371899055278934,-22.61921815863107,-14.630100850071576,-21.79758555069043,-10.93432432421607,514,"{""type"":""Polygon"",""coordinates"":[[[-1.9708294852382262,41.41468729854946],[-1.9709300332050987,41.41467655385974],[-1.97102257746053,41.41464517507808],[-1.9710997514176183,41.41459565998283],[-1.9711554120143442,41.414531950011565],[-1.9711851287059987,41.414459116511395],[-1.9711865361244392,41.41438295704931],[-1.9711595223362621,41.41430953391953],[-1.971106237722406,41.414244691584464],[-1.9710309237817978,41.41419359146147],[-1.970939575494416,41.41416030108409],[-1.9708394641239073,41.41414747033773],[-1.9707385584437358,41.41415612053769],[-1.9706448904514062,41.41418556313628],[-1.970565916050996,41.41423345452863],[-1.9705079215844477,41.41429598259551],[-1.97047552344509,41.41436817013697],[-1.9704713006021888,41.414444271046726],[-1.9704955892908462,41.414518227695375],[-1.9705464562174781,41.4145841531168],[-1.9706198524231342,41.414636799615835],[-1.9707099355655229,41.4146719764948],[-1.9708095349708072,41.41468688364426],[-1.9708294852382262,41.41468729854946]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.100152160003546,-10.76047612900574,-19.88466213792719,-10.287138969858077,-19.80508147040606,-10.368849873589506,-20.592209177081383,-10.855669894556247,-21.289748707695562,-11.355044767294446,-19.054497169302902,-8.720910692414364,-19.866995531130442,-9.461488892852351,-18.515149088110878,-10.37003564210281,-18.35930807826391,-9.94009978602066,-19.15370109588764,-10.441527265769684,-19.995266685352167,-11.082251582264428,-19.976078324216772,-11.027751254816888,516,"{""type"":""Polygon"",""coordinates"":[[[-1.7315690918863875,41.41229809938165],[-1.7316696361551338,41.41228735469194],[-1.731762177006821,41.41225597591028],[-1.7318393481254921,41.41220646081504],[-1.7318950066750693,41.41214275084379],[-1.731924722273792,41.412069917343636],[-1.731926129640503,41.41199375788156],[-1.7318991168459072,41.411920334751755],[-1.7318458341918421,41.41185549241669],[-1.7317705230212315,41.41180439229369],[-1.7316791780935616,41.41177110191629],[-1.731579070405055,41.411758271169916],[-1.7314781684360985,41.41176692136988],[-1.7313845038887958,41.411796363968485],[-1.7313055323930093,41.41184425536083],[-1.731247540059474,41.41190678342774],[-1.7312151431117278,41.4119789709692],[-1.7312109204241752,41.41205507187896],[-1.7312352082195408,41.412129028527616],[-1.7312860732753357,41.41219495394902],[-1.7313594667815222,41.41224760044804],[-1.7314495466106878,41.412282777326986],[-1.731549142352734,41.41229768447646],[-1.7315690918863875,41.41229809938165]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-13.655124981439759,-2.296026691351307,-11.48228497756213,-1.0911871412883443,-11.582400929223843,-1.3418749555104603,-12.60507406272521,-2.2259392881451103,-11.560043260383589,-2.2103499744133286,-11.897320519387302,-2.428868564700945,-10.943576409397423,-2.2921728450216556,-10.569803412476315,-2.715002892888566,-9.868433819041924,-1.2042938040595277,-9.77531119324118,-1.1898440313441574,-11.219518151054112,-1.4229675510067257,-11.076119140921385,-1.4354814754393665,517,"{""type"":""Polygon"",""coordinates"":[[[-1.6119504621231762,41.41091699008338],[-1.6120510042543736,41.41090624539367],[-1.612143543138667,41.410874866612026],[-1.6122207126167094,41.4108253515168],[-1.6122763699830167,41.41076164154555],[-1.6123060849500153,41.4106888080454],[-1.6123074922868261,41.410612648583324],[-1.612280480066529,41.41053922545351],[-1.6122271985452403,41.41047438311844],[-1.6121518889757114,41.410423282995424],[-1.6120605459899844,41.41038999261803],[-1.611960440429706,41.41037716187166],[-1.611859540605864,41.41038581207162],[-1.6117658780498167,41.41041525467023],[-1.611686908232927,41.41046314606258],[-1.6116289171322917,41.41052567412949],[-1.6115965208733072,41.410597861670965],[-1.6115922982755475,41.41067396258072],[-1.6116165855545825,41.410747919229365],[-1.6116674495290177,41.41081384465077],[-1.6117408414748882,41.41086649114979],[-1.611830919388982,41.41090166802873],[-1.6119305130136452,41.41091657517818],[-1.6119504621231762,41.41091699008338]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-24.931814694896197,-14.610130265855673,-23.435698082840446,-13.201818798232155,-21.138669589925264,-13.61767816201254,-23.272712593312253,-11.834761627504017,-23.420083123876235,-12.115186701498242,-23.007700117578672,-11.57175071478103,-24.154032110092686,-13.019195357179797,-23.22775140052333,-12.558173984679787,-24.945614760106746,-12.620297731827096,-24.47411469444611,-12.760365128767559,-27.560792352460332,-14.768791376419857,-25.455418943457722,-12.803010895345142,520,"{""type"":""Polygon"",""coordinates"":[[[-6.161084529692129,41.46590670774622],[-6.161185157046652,41.46589596305643],[-6.161277774370232,41.465864584274556],[-6.161355009259581,41.46581506917902],[-6.16141071380243,41.4657513592075],[-6.161440453956059,41.465678525707176],[-6.1614418624849625,41.4656023662451],[-6.1614148273675955,41.465528943115444],[-6.161361500682918,41.465464100780636],[-6.161286127278804,41.46541300065793],[-6.161194706868503,41.465379710280764],[-6.161094516456495,41.4653668795345],[-6.160993531107702,41.465375529734395],[-6.160899789161013,41.465404972332784],[-6.1608207524070915,41.465452863724856],[-6.1607627121511666,41.46551539179147],[-6.1607302884314885,41.465587579332755],[-6.160726062253721,41.46566368024249],[-6.160750370118669,41.46573763689128],[-6.160801277206542,41.465803562312935],[-6.160874731361678,41.46585620881226],[-6.160964885628997,41.46589138569146],[-6.161064563672972,41.46590629284103],[-6.161084529692129,41.46590670774622]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.552804024876878,-13.040947425908783,-20.287594042665667,-11.509166300039102,-19.46430146629894,-11.060334769891288,-23.47453383487405,-13.92744016126897,-22.27651266565399,-14.29131599731788,-20.91378307447389,-14.557253314500496,-21.00632810801936,-15.55630663190481,-22.352217203772206,-14.058857039447188,-23.119141202851974,-13.728619136522445,-22.164546485576146,-13.897485073493105,-22.672234922174372,-14.470443872601848,-20.758905073751063,-11.75238776695149,522,"{""type"":""Polygon"",""coordinates"":[[[-5.921909768361935,41.47223656996567],[-5.922010405541731,41.47222582527586],[-5.922103031908467,41.472194446493965],[-5.92218027433899,41.472144931398404],[-5.922235984320754,41.47208122142685],[-5.922265727378115,41.4720083879265],[-5.9222671360444545,41.471932228464425],[-5.9222400982873165,41.47185880533479],[-5.922186766395815,41.47179396300001],[-5.922111385632304,41.471742862877335],[-5.922019956295835,41.47170957250021],[-5.92191975610139,41.47169674175395],[-5.921818760892551,41.47170539195383],[-5.921725009793025,41.4717348345522],[-5.92164596532203,41.47178272594423],[-5.9215879193990615,41.47184525401082],[-5.92155549251348,41.47191744155209],[-5.92155126592298,41.47199354246182],[-5.921575576161247,41.47206749911062],[-5.921626488219608,41.4721334245323],[-5.921699949546761,41.472186071031665],[-5.9217901126167325,41.47222124791088],[-5.921889800393289,41.47223615506047],[-5.921909768361935,41.47223656996567]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.17741569104105,-10.740209950706362,-19.505292950681287,-8.2974116784004,-19.08838953784034,-9.175453348021053,-20.85573476604193,-11.35639342930982,-20.945882255194746,-10.906203856470535,-20.842693863701896,-10.840629669616233,-21.12529040659598,-11.772893753006024,-20.151595992827612,-10.429213188374987,-20.992161095960235,-10.974400467784811,-19.214987375711306,-10.519052072558978,-22.082415990731644,-11.464928682565846,-19.903649590921535,-9.297406291314418,523,"{""type"":""Polygon"",""coordinates"":[[[-5.802294474022944,41.4752152530273],[-5.802395115827371,41.47520450833749],[-5.802487746450602,41.47517312955558],[-5.802564992430661,41.47512361445999],[-5.802620704972452,41.47505990448842],[-5.802650449396562,41.47498707098807],[-5.8026518581275885,41.47491091152598],[-5.802624819127946,41.47483748839636],[-5.80257148478566,41.4747726460616],[-5.802496100558175,41.47472154593895],[-5.802404667020274,41.47468825556183],[-5.802304462221363,41.47467542481557],[-5.802203462371525,41.47468407501545],[-5.802109706963878,41.47471351761381],[-5.802030658860555,41.474761409005815],[-5.801972610270181,41.4748239370724],[-5.801940181894452,41.47489612461366],[-5.80193595510968,41.47497222552338],[-5.801960266465041,41.47504618217219],[-5.802011180862944,41.475112107593894],[-5.802084645565875,41.47516475409328],[-5.802174812779143,41.47519993097251],[-5.802274505136701,41.47521483812209],[-5.802294474022944,41.4752152530273]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-22.601797252822454,-12.468361221582764,-19.38103128280878,-11.033215371428062,-18.91470251767651,-10.382609436480243,-21.936912638088533,-11.837936123739151,-20.585015744971084,-11.960090502928086,-20.665449707876466,-12.381958329810491,-21.25214065359647,-12.352859129844022,-18.696486468607638,-12.07370044968081,-18.28862194109687,-11.892739864373935,-19.256691371052906,-12.496910051547115,-19.639186073056795,-12.732742476246704,-19.27743493120689,-11.434307418547423,524,"{""type"":""Polygon"",""coordinates"":[[[-5.6826615662418885,41.47806969884863],[-5.682762212478711,41.47805895415882],[-5.682854847181508,41.478027575376885],[-5.682932096563554,41.477978060281295],[-5.682987811558961,41.47791435030971],[-5.683017557293009,41.47784151680935],[-5.683018966086034,41.47776535734726],[-5.682991925895533,41.477691934217646],[-5.682938589204335,41.47762709188291],[-5.682863201656864,41.477575991760254],[-5.682771764092172,41.47754270138315],[-5.682671554880192,41.4775298706369],[-5.682570550582269,41.477538520836774],[-5.682476791045579,41.47756796343513],[-5.682397739460913,41.47761585482713],[-5.682339688314014,41.477678382893686],[-5.6823072585100745,41.47775057043493],[-5.68230303153911,41.47782667134465],[-5.682327343965128,41.47790062799347],[-5.682378260605326,41.47796655341519],[-5.68245172854371,41.47801919991458],[-5.682541899728049,41.47805437679383],[-5.682641596476188,41.47806928394343],[-5.6826615662418885,41.47806969884863]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_2_1,-19.309129612787874,-11.991654815811405,-19.131601296621817,-10.457521660904657,-17.703582007209175,-10.012616092691378,-18.043352431623244,-11.26644670305521,-18.65113794260194,-12.006384736087124,-17.821333873003315,-12.067432077019223,-17.98571997905759,-11.895205996794928,-16.719233881336443,-10.82813942851016,-17.622826362749223,-11.627966421036156,-17.17234662904389,-10.811849859207241,-17.6551426140475,-11.638785358814717,-17.463881902680736,-10.589517415165254,527,"{""type"":""Polygon"",""coordinates"":[[[-5.3236646418938856,41.48588711251695],[-5.323765300272906,41.48587636782713],[-5.323857946151341,41.48584498904517],[-5.323935204852864,41.48579547394953],[-5.323990926569749,41.48573176397791],[-5.324020675892261,41.48565893047752],[-5.324022084855132,41.48558277101543],[-5.32399504140237,41.48550934788584],[-5.323941698276516,41.485444505551136],[-5.323866301634213,41.485393405428525],[-5.3237748530384525,41.485360115051456],[-5.32367463173722,41.48534728430522],[-5.323573615254129,41.48535593450509],[-5.323479844406256,41.4853853771034],[-5.323400783284736,41.48543326849536],[-5.3233427251344345,41.48549579656188],[-5.323310291418032,41.4855679841031],[-5.3233060639370064,41.48564408501283],[-5.323330379296003,41.48571804166166],[-5.323381302078789,41.48578396708342],[-5.323454778880439,41.485836613582855],[-5.323544960943205,41.485871790462134],[-5.323644669718987,41.485886697611754],[-5.3236646418938856,41.48588711251695]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_2_1,-19.82620269385328,-13.6226781318737,-19.252779190764493,-9.96561749062447,-19.074311250047018,-9.991228653596394,-21.434904999499338,-14.392915142807377,-21.394759298569234,-12.11758126894161,-21.68447405212601,-11.216806824107437,-19.95266822200501,-11.82357150523895,-18.88766383380788,-10.364539181863769,-19.20958104256288,-10.791932096805182,-18.735776592666284,-10.864152642079505,-20.58779042969404,-12.602837745393753,-19.234823020150152,-11.55167063422605,528,"{""type"":""Polygon"",""coordinates"":[[[-5.203968763213136,41.488244120103715],[-5.204069425254059,41.4882333754139],[-5.204162074502898,41.48820199663192],[-5.2042393360150365,41.48815248153627],[-5.204295059759019,41.48808877156464],[-5.204324810163758,41.48801593806424],[-5.204326219177851,41.487939778602154],[-5.204299174741241,41.48786635547257],[-5.204245829674792,41.487801513137875],[-5.204170430289622,41.48775041301528],[-5.20407897836706,41.48771712263823],[-5.20397875341989,41.487704291891994],[-5.203877733261934,41.48771294209186],[-5.203783959002779,41.48774238469016],[-5.203704895005086,41.48779027608211],[-5.203646834742664,41.48785280414861],[-5.203614399846322,41.48792499168983],[-5.20361017221147,41.488001092599546],[-5.203634488455009,41.48807504924839],[-5.203685413090307,41.48814097467016],[-5.203758892564984,41.48819362116961],[-5.2038490779085205,41.488228798048894],[-5.203948790311658,41.488243705198514],[-5.203968763213136,41.488244120103715]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_2_1,-21.018601033847727,-11.601488782746598,-17.63534475400529,-9.48919536156178,-17.541352454853893,-9.563928106882308,-20.517785783726588,-11.202476500890304,-21.30580428451519,-11.550073991625085,-21.805649302315175,-11.22137143465397,-21.094012972025148,-10.601811041481334,-19.363099846026184,-11.06183217710412,-17.278599832901442,-10.618117335164154,-17.548908801394298,-11.67070295542874,-17.4736696874919,-10.525634006261958,-18.462847594375162,-9.98552909899506,529,"{""type"":""Polygon"",""coordinates"":[[[-5.084259015642721,41.490476656902615],[-5.084359681152569,41.49046591221279],[-5.084452333594196,41.49043453343081],[-5.084529597768834,41.49038501833515],[-5.084585323433087,41.4903213083635],[-5.084615074863022,41.490248474863094],[-5.084616483925635,41.490172315401004],[-5.084589438557026,41.49009889227143],[-5.084536091652249,41.49003404993674],[-5.084460689668761,41.48998294981416],[-5.084369234594712,41.489949659437116],[-5.084269006193741,41.48993682869089],[-5.0841679825545825,41.48994547889075],[-5.084074205063915,41.48997492148905],[-5.083995138341621,41.49002281288098],[-5.083937076078386,41.49008534094748],[-5.083904640064285,41.49015752848869],[-5.083900412283711,41.490233629398396],[-5.083924729365178,41.49030758604725],[-5.0839756557553635,41.49037351146902],[-5.084049137762204,41.490426157968486],[-5.084139326213618,41.490461334847794],[-5.084239042052954,41.49047624199742],[-5.084259015642721,41.490476656902615]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_2_1,-23.503214602490218,-12.554543820072274,-20.424581504384836,-10.961754492444511,-20.38602839600835,-10.201898184722848,-23.066621881696463,-13.825881386618544,-22.74586515903549,-14.420200627250972,-20.054976170441737,-15.340031252877303,-22.90230121228869,-18.77179380178626,-22.313667145346145,-15.184854983735613,-22.12998475016205,-14.322454355274536,-21.382342613484056,-14.032038022163107,-20.69651854272431,-12.66832854493158,-19.47646687684672,-11.582528265369746,534,"{""type"":""Polygon"",""coordinates"":[[[-4.485528535777772,41.49977095535346],[-4.485629215733354,41.49976021066362],[-4.485721881470791,41.4997288318816],[-4.485799156732937,41.49967931678589],[-4.485854890393825,41.49961560681419],[-4.485884646093006,41.499542773313756],[-4.485886055357685,41.49946661385167],[-4.485859006107919,41.49939319072212],[-4.485805651547746,41.49932834838747],[-4.48573023874401,41.49927724826495],[-4.485638770546151,41.49924395788794],[-4.485538527762432,41.499231127141734],[-4.485437489626413,41.499239777341586],[-4.485343698678677,41.49926921993984],[-4.485264620610256,41.49931711133172],[-4.48520655001498,41.49937963939817],[-4.485174109346169,41.49945182693934],[-4.485169880958767,41.499527927849066],[-4.485194201529639,41.49960188449794],[-4.485245135227744,41.49966780991976],[-4.485318627779334,41.49972045641927],[-4.48540882917296,41.49975563329861],[-4.485508559321747,41.49977054044825],[-4.485528535777772,41.49977095535346]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_2_1,-21.223912012486252,-11.32666848845181,-20.870436345765373,-11.433307777416669,-21.196673113029743,-11.393586728369506,-23.096404550563232,-12.955024788588666,-24.239294067711253,-14.18249120816721,-20.6158456364718,-13.008352619173598,-22.04507214687342,-15.515354253100922,-21.40677267290918,-15.742167604231824,-22.539534175301426,-14.438957773845923,-23.277593230545786,-15.282216845256233,-22.946348308203834,-15.093094753194237,-21.78742116979096,-14.183250305278994,535,"{""type"":""Polygon"",""coordinates"":[[[-4.365751356289799,41.501255904393965],[-4.365852038554004,41.50124515970411],[-4.365944706416291,41.501213780922086],[-4.36602198345037,41.50116426582637],[-4.366077718389227,41.50110055585466],[-4.366107474770692,41.50102772235423],[-4.366108884067664,41.50095156289214],[-4.3660818341976375,41.50087813976259],[-4.366028478414028,41.50081329742796],[-4.3659530638810695,41.50076219730545],[-4.3658615935858505,41.500728906928444],[-4.365761348503574,41.50071607618223],[-4.365660308050762,41.50072472638208],[-4.3655665149524046,41.500754168980336],[-4.365487435070721,41.50080206037221],[-4.36542936314387,41.50086458843865],[-4.3653969217311746,41.500936775979824],[-4.365392693246793,41.501012876889526],[-4.36541701437532,41.50108683353841],[-4.365467949241329,41.501152758960245],[-4.365541443478111,41.50120540545976],[-4.365631646940077,41.50124058233911],[-4.365731379375708,41.50125548948877],[-4.365751356289799,41.501255904393965]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_2_1,-22.371604126358704,-12.865562400354575,-19.051229040291705,-9.406107074307927,-18.299432720223553,-9.193761127848697,-23.376567387158065,-14.044944175587792,-26.032576965520395,-17.291517905397534,-20.92872060616617,-15.006980172894934,-22.34641881696039,-16.590017617967206,-21.15744922275154,-14.224024129001396,-24.766502540858895,-15.498804148423446,-23.012110665195895,-15.012170511629654,-21.238857438458112,-12.032703381565423,-20.64521537110164,-10.947308218731324,538,"{""type"":""Polygon"",""coordinates"":[[[-4.006371207416774,41.50496243015244],[-4.0064718954442045,41.50495168546259],[-4.006564568610947,41.50492030668055],[-4.006641850068463,41.50487079158481],[-4.006697588197632,41.50480708161309],[-4.006727346282344,41.50473424811265],[-4.006728755659929,41.50465808865056],[-4.006701704241488,41.50458466552102],[-4.006648345403708,41.5045198231864],[-4.006572926553938,41.5044687230639],[-4.006481451022882,41.50443543268691],[-4.006381200202511,41.50442260194072],[-4.006280153966076,41.504431252140556],[-4.006186355498929,41.504460694738796],[-4.006107271090631,41.504508586130655],[-4.0060491958396565,41.50457111419708],[-4.006016752569932,41.504643301738234],[-4.006012523843454,41.50471940264794],[-4.0060368463641005,41.50479335929683],[-4.006087784145655,41.50485928471868],[-4.0061612825893365,41.50491193121822],[-4.006251491214687,41.50494710809758],[-4.006351229359172,41.50496201524724],[-4.006371207416774,41.50496243015244]]]}"
